,rating,genre,star,budget,runtime,star_net_worth
127886,R,Action,Kevin Costner,22000000.0,139.0,250000000.0
127906,PG-13,Drama,Julia Roberts,65000000.0,117.0,250000000.0
127916,R,Action,Robert Englund,30000000.0,97.0,16000000.0
127926,PG-13,Comedy,Jim Carrey,81000000.0,101.0,180000000.0
127936,R,Crime,Nicole Kidman,10000000.0,178.0,250000000.0
127944,PG,Adventure,Will Ferrell,33000000.0,97.0,160000000.0
127955,PG,Comedy,Jamie Lee Curtis,20000000.0,97.0,60000000.0
127994,PG-13,Action,Drew Barrymore,120000000.0,106.0,125000000.0
128004,PG-13,Comedy,David Spade,17000000.0,98.0,60000000.0
128012,PG-13,Comedy,Jack Nicholson,75000000.0,106.0,400000000.0
128043,R,Adventure,Blanchard Ryan,500000.0,79.0,
128051,PG-13,Comedy,Jack Nicholson,80000000.0,128.0,400000000.0
128059,PG-13,Biography,Scarlett Johansson,12000000.0,100.0,165000000.0
128068,PG,Adventure,Mike Myers,109000000.0,82.0,200000000.0
128100,G,Animation,Joaquin Phoenix,128000000.0,85.0,50000000.0
128127,Not Rated,Drama,Vincent Gallo,10000000.0,93.0,8000000.0
128137,R,Action,Bruce Willis,75000000.0,121.0,250000000.0
128147,R,Horror,A.J. Cook,26000000.0,90.0,
128157,R,Crime,Sean Penn,20000000.0,124.0,70000000.0
128165,PG-13,Comedy,George Clooney,60000000.0,100.0,500000000.0
128175,PG,Action,Rowan Atkinson,40000000.0,87.0,150000000.0
128185,PG-13,Comedy,Nicolas Cage,62000000.0,116.0,25000000.0
128195,PG-13,Comedy,Diane Lane,18000000.0,113.0,40000000.0
128203,PG-13,Drama,Tobey Maguire,87000000.0,140.0,75000000.0
128220,R,Comedy,Jason Biggs,55000000.0,96.0,18000000.0
128230,PG-13,Comedy,Ashton Kutcher,18000000.0,95.0,200000000.0
128352,PG-13,Action,Angelina Jolie,95000000.0,117.0,120000000.0
128362,R,Crime,Elias McConnell,3000000.0,81.0,
128436,PG-13,Fantasy,Chaney Kley,11000000.0,86.0,
128493,PG,Action,Daryl Sabara,38000000.0,84.0,750000.0
128499,R,Comedy,Ben Affleck,54000000.0,121.0,150000000.0
128507,PG-13,Crime,Denzel Washington,50000000.0,105.0,250000000.0
128651,PG-13,Action,Aaron Eckhart,60000000.0,135.0,16000000.0
128672,PG-13,Comedy,Derek Richardson,19000000.0,85.0,
128682,PG-13,Crime,John Cusack,60000000.0,127.0,50000000.0
128692,R,Horror,Jonathan Breck,17000000.0,104.0,
128700,PG-13,Action,Jackie Chan,50000000.0,114.0,400000000.0
128710,R,Drama,Morgan Freeman,68000000.0,134.0,250000000.0
128795,PG,Comedy,Eddie Murphy,60000000.0,92.0,200000000.0
128804,PG-13,Action,Ben Affleck,60000000.0,119.0,150000000.0
128821,PG-13,Comedy,Ben Stiller,40000000.0,89.0,200000000.0
128855,PG-13,Drama,Jessica Alba,18000000.0,94.0,200000000.0
129002,R,Crime,Val Kilmer,5000000.0,104.0,25000000.0
129204,PG,Comedy,Eddie Murphy,90000000.0,88.0,200000000.0
129233,PG,Animation,Brad Pitt,60000000.0,86.0,300000000.0
129242,R,Action,Jonathan Cherry,12000000.0,90.0,
129252,PG-13,Biography,Stephen Lang,56000000.0,219.0,5000000.0
129265,R,Crime,Jennifer Connelly,16500000.0,126.0,50000000.0
129273,R,Action,Vin Diesel,36000000.0,109.0,225000000.0
129284,R,Comedy,Peter Dinklage,500000.0,89.0,25000000.0
129302,R,Action,John Travolta,50000000.0,98.0,250000000.0
129330,R,Drama,Anthony Hopkins,30000000.0,106.0,160000000.0
129340,PG-13,Adventure,Adam Brody,6000000.0,105.0,16000000.0
129411,R,Horror,Halle Berry,40000000.0,98.0,90000000.0
129421,PG,Action,Frankie Muniz,28000000.0,102.0,30000000.0
129440,R,Comedy,Billy Bob Thornton,23000000.0,92.0,45000000.0
129450,PG-13,Drama,Hayden Christensen,6000000.0,94.0,12000000.0
129479,PG,Adventure,Hilary Duff,17000000.0,94.0,25000000.0
129489,R,Drama,William H. Macy,3200000.0,101.0,
129497,R,Action,Jet Li,25000000.0,101.0,250000000.0
129505,PG-13,Comedy,Brittany Murphy,20000000.0,92.0,10000000.0
129531,PG-13,Comedy,Helen Mirren,10000000.0,108.0,100000000.0
129557,PG-13,Comedy,Gwyneth Paltrow,30000000.0,87.0,150000000.0
129572,PG-13,Comedy,Jamie Kennedy,15000000.0,86.0,10000000.0
129581,PG,Action,Anthony Anderson,60000000.0,89.0,25000000.0
129972,PG,Biography,Cuba Gooding Jr.,35000000.0,109.0,
130017,PG-13,Action,Al Pacino,46000000.0,115.0,120000000.0
130093,NC-17,Crime,Ewan McGregor,6400000.0,98.0,25000000.0
130101,PG-13,Action,Harrison Ford,75000000.0,116.0,300000000.0
130160,PG-13,Animation,Michèle Caucheteux,9500000.0,80.0,
130185,PG-13,Comedy,Matt Damon,55000000.0,118.0,170000000.0
130266,PG-13,Action,Chow Yun-Fat,52000000.0,104.0,100000000.0
130276,PG-13,Comedy,Ewan McGregor,35000000.0,101.0,25000000.0
130295,PG-13,Action,Laurence Fishburne,24000000.0,110.0,30000000.0
130313,PG-13,Action,Jackie Chan,41000000.0,88.0,400000000.0
130346,R,Comedy,Paul Rudd,4000000.0,96.0,70000000.0
130384,R,Biography,Macaulay Culkin,5000000.0,98.0,18000000.0
130402,PG-13,Comedy,Steve Martin,33000000.0,105.0,140000000.0
130413,PG-13,Drama,Crispin Glover,20000000.0,100.0,3500000.0
130467,R,Crime,Edward Burns,15000000.0,97.0,40000000.0
130577,R,Comedy,Wes Ramsey,850000.0,107.0,
130590,R,Adventure,Clive Owen,35000000.0,127.0,30000000.0
130660,PG-13,Comedy,Cuba Gooding Jr.,30000000.0,123.0,
130670,R,Comedy,Woody Allen,18000000.0,108.0,140000000.0
130677,R,Drama,Romola Garai,8000000.0,113.0,2000000.0
130788,G,Animation,John Goodman,20000000.0,72.0,65000000.0
130798,PG-13,Comedy,Ashton Kutcher,14000000.0,86.0,200000000.0
130812,PG-13,Comedy,Jason Lee,20000000.0,101.0,20000000.0
130822,R,Comedy,Cillian Murphy,5000000.0,105.0,20000000.0
130903,R,Drama,Zooey Deschanel,2500000.0,108.0,25000000.0
130910,PG,Comedy,Kelly Clarkson,12000000.0,81.0,45000000.0
130918,R,Crime,Philip Seymour Hoffman,10000000.0,104.0,25000000.0
130928,PG-13,Comedy,Chris Rock,35200000.0,95.0,60000000.0
130944,R,Comedy,Robert Downey Jr.,8000000.0,109.0,
130963,PG-13,Comedy,Katie Holmes,300000.0,80.0,25000000.0
130971,R,Drama,Tim Robbins,7500000.0,93.0,70000000.0
131068,R,Horror,Heath Ledger,38000000.0,102.0,16000000.0
131166,R,Crime,Joe Nicolo,10000000.0,101.0,
131227,R,Drama,Anne Reid,2500000.0,112.0,
131411,PG,Animation,Jodi Carlisle,25000000.0,80.0,
131480,PG-13,Biography,Joseph Fiennes,30000000.0,123.0,10000000.0
131606,PG-13,Action,Corbin Allred,780000.0,90.0,
131624,Not Rated,Action,Samy Naceri,1300000.0,84.0,12000000.0
131640,PG-13,Drama,Neve Campbell,15000000.0,112.0,10000000.0
131694,PG,Comedy,Liam Aiken,18000000.0,87.0,
131778,PG-13,Comedy,Mandy Moore,16000000.0,101.0,14000000.0
132470,R,Comedy,Emile Hirsch,25000000.0,109.0,16000000.0
132588,R,Comedy,Scott Mechlowicz,25000000.0,92.0,2000000.0
132597,PG-13,Comedy,Marlon Wayans,37000000.0,109.0,40000000.0
132607,PG-13,Comedy,Lindsay Lohan,17000000.0,97.0,800000.0
132653,PG,Adventure,Daniel Radcliffe,130000000.0,142.0,110000000.0
132676,R,Drama,Brad Pitt,175000000.0,163.0,300000000.0
132695,R,Drama,Jim Carrey,20000000.0,108.0,180000000.0
132705,R,Action,Uma Thurman,30000000.0,137.0,45000000.0
132713,PG-13,Drama,Gena Rowlands,29000000.0,123.0,
132749,PG-13,Comedy,Tom Hanks,60000000.0,128.0,400000000.0
132763,PG-13,Action,Hugh Jackman,160000000.0,131.0,180000000.0
132796,PG,Animation,Craig T. Nelson,92000000.0,115.0,50000000.0
132811,R,Horror,Cary Elwes,1200000.0,103.0,8000000.0
132836,R,Crime,Tom Cruise,65000000.0,120.0,600000000.0
132867,PG-13,Action,Tobey Maguire,200000000.0,127.0,75000000.0
132892,R,Action,Thomas Jane,33000000.0,124.0,16000000.0
132933,PG-13,Action,Will Smith,120000000.0,115.0,350000000.0
132943,PG-13,Comedy,Adam Sandler,80000000.0,131.0,420000000.0
132965,PG-13,Drama,Hilary Swank,30000000.0,132.0,60000000.0
133008,PG-13,Drama,Sigourney Weaver,60000000.0,108.0,60000000.0
133073,R,Drama,Ashton Kutcher,13000000.0,113.0,200000000.0
133101,PG-13,Action,Dennis Quaid,125000000.0,124.0,30000000.0
133117,PG,Comedy,Jon Heder,400000.0,96.0,15000000.0
133136,PG-13,Comedy,Adam Sandler,75000000.0,99.0,420000000.0
133205,PG-13,Comedy,Jennifer Garner,37000000.0,98.0,80000000.0
133215,PG,Animation,Mike Myers,150000000.0,93.0,200000000.0
133233,PG-13,Action,Matt Damon,75000000.0,108.0,170000000.0
133243,R,Action,Sarah Polley,26000000.0,101.0,5000000.0
133259,R,Drama,Jim Caviezel,30000000.0,127.0,
133267,R,Action,Milla Jovovich,45000000.0,94.0,50000000.0
133275,PG-13,Action,Ron Perlman,66000000.0,122.0,15000000.0
133319,PG-13,Comedy,Will Ferrell,26000000.0,94.0,160000000.0
133327,PG-13,Action,Dwayne Johnson,46000000.0,86.0,320000000.0
133365,R,Action,Bill Murray,50000000.0,119.0,180000000.0
133373,PG,Adventure,Jim Carrey,140000000.0,108.0,180000000.0
133394,R,Drama,Christian Bale,5000000.0,101.0,120000000.0
133402,R,Drama,Natalie Portman,27000000.0,104.0,90000000.0
133472,PG,Action,Nicolas Cage,100000000.0,131.0,25000000.0
133502,R,Action,Colin Farrell,155000000.0,175.0,80000000.0
133512,R,Action,Vin Diesel,105000000.0,119.0,225000000.0
133528,R,Drama,Denzel Washington,80000000.0,129.0,250000000.0
133550,PG-13,Action,Clive Owen,120000000.0,126.0,30000000.0
133558,PG-13,Crime,George Clooney,110000000.0,125.0,500000000.0
133567,R,Adventure,John Cho,9000000.0,88.0,20000000.0
133576,R,Action,Wesley Snipes,65000000.0,113.0,10000000.0
133585,PG-13,Action,Sanaa Lathan,60000000.0,101.0,4000000.0
133595,PG-13,Comedy,Ben Stiller,80000000.0,115.0,200000000.0
133605,R,Comedy,Paul Giamatti,16000000.0,127.0,25000000.0
133643,PG-13,Action,Billy Bob Thornton,30000000.0,118.0,45000000.0
133665,PG-13,Comedy,Ben Stiller,60000000.0,101.0,200000000.0
133678,PG,Animation,Will Smith,75000000.0,90.0,350000000.0
133697,R,Drama,Ethan Hawke,2700000.0,80.0,55000000.0
133706,PG,Comedy,Anne Hathaway,31000000.0,96.0,60000000.0
133716,PG-13,Drama,Shane Carruth,7000.0,77.0,
133739,PG,Comedy,Hilary Duff,19000000.0,95.0,25000000.0
133749,PG-13,Comedy,Ben Stiller,42000000.0,90.0,200000000.0
133773,PG,Animation,Tom Kenny,30000000.0,87.0,16000000.0
133783,PG,Adventure,Freddie Prinze Jr.,80000000.0,93.0,
133793,R,Comedy,Tom Hanks,35000000.0,104.0,400000000.0
133811,PG-13,Biography,Don Cheadle,17500000.0,121.0,35000000.0
133818,R,Crime,Angelina Jolie,45000000.0,103.0,120000000.0
133827,R,Action,Stephen Chow,20000000.0,99.0,30000000.0
133836,PG-13,Comedy,Scarlett Johansson,40000000.0,93.0,165000000.0
133846,R,Comedy,Zach Braff,2500000.0,102.0,20000000.0
133859,G,Comedy,Anne Hathaway,40000000.0,113.0,60000000.0
133869,R,Crime,Ashley Judd,50000000.0,97.0,22000000.0
134088,PG-13,Action,Halle Berry,100000000.0,104.0,90000000.0
134115,R,Comedy,Jennifer Tilly,12000000.0,87.0,25000000.0
134123,R,Drama,Tony Chiu-Wai Leung,12000000.0,129.0,
134129,PG-13,Action,Martin Henderson,40000000.0,84.0,6000000.0
134137,PG-13,Biography,Jamie Foxx,40000000.0,152.0,150000000.0
134161,PG-13,Comedy,Mandy Moore,23000000.0,111.0,14000000.0
134171,PG-13,Drama,Johnny Depp,40000000.0,96.0,150000000.0
134178,PG-13,Comedy,Martin Henderson,7000000.0,122.0,6000000.0
134186,PG,Biography,Johnny Depp,25000000.0,106.0,150000000.0
134195,R,Action,Trey Parker,32000000.0,98.0,600000000.0
134203,PG,Comedy,Alexa PenaVega,10000000.0,89.0,
134265,PG-13,Horror,Sarah Michelle Gellar,10000000.0,91.0,30000000.0
134303,PG,Action,Jackie Chan,110000000.0,120.0,400000000.0
134356,PG-13,Comedy,Kirsten Dunst,31000000.0,98.0,25000000.0
134366,PG,Action,Cayden Boyd,50000000.0,93.0,
134374,G,Animation,Tom Hanks,165000000.0,100.0,400000000.0
134393,PG-13,Adventure,Matthew Lillard,19000000.0,95.0,2000000.0
134403,PG,Biography,Kurt Russell,28000000.0,135.0,100000000.0
134547,PG,Comedy,Julia Stiles,22000000.0,111.0,12000000.0
134556,PG-13,Drama,Josh Hartnett,30000000.0,114.0,25000000.0
134572,PG-13,Action,Kim Basinger,25000000.0,94.0,20000000.0
134597,R,Biography,Liam Neeson,11000000.0,118.0,145000000.0
134605,PG-13,Action,Morris Chestnut,20000000.0,97.0,6000000.0
134625,PG,Comedy,Lindsay Lohan,15000000.0,89.0,800000.0
134634,PG-13,Comedy,Kate Hudson,50000000.0,119.0,80000000.0
134644,PG,Comedy,Kenan Thompson,26000000.0,93.0,11000000.0
134652,PG,Action,Gwyneth Paltrow,70000000.0,106.0,150000000.0
134724,PG-13,Comedy,Nicole Kidman,90000000.0,93.0,250000000.0
134748,PG-13,Comedy,Richard Gere,50000000.0,106.0,120000000.0
134806,PG-13,Action,Pierce Brosnan,60000000.0,97.0,200000000.0
134816,R,Drama,Audrey Tautou,56600000.0,133.0,20000000.0
134824,PG-13,Drama,Julianne Moore,42000000.0,91.0,50000000.0
134928,PG-13,Action,Dennis Quaid,45000000.0,113.0,30000000.0
134938,PG-13,Comedy,Jena Malone,5000000.0,92.0,4000000.0
134956,PG,Animation,Breckin Meyer,50000000.0,80.0,8000000.0
134975,PG-13,Comedy,Dennis Quaid,26000000.0,109.0,30000000.0
134989,PG,Comedy,Katie Holmes,30000000.0,106.0,25000000.0
135016,PG-13,Comedy,Ben Affleck,35000000.0,102.0,150000000.0
135034,PG-13,Drama,Dennis Quaid,107000000.0,137.0,30000000.0
135061,PG,Family,Hilary Duff,15000000.0,103.0,25000000.0
135077,PG-13,Action,Viggo Mortensen,100000000.0,136.0,40000000.0
135089,R,Comedy,Renée Zellweger,40000000.0,108.0,90000000.0
135099,R,Crime,Rory Culkin,500000.0,90.0,1500000.0
135108,PG-13,Drama,Diego Luna,25000000.0,86.0,12000000.0
135118,PG-13,Action,Sara Foster,3500000.0,91.0,3000000.0
135144,R,Comedy,Jay Chandrasekhar,8600000.0,104.0,4000000.0
135197,NC-17,Crime,Gael García Bernal,5000000.0,106.0,12000000.0
135224,R,Comedy,Dwayne Adway,16000000.0,86.0,
135232,R,Crime,Seung-Yun Lee,1000000.0,88.0,
135245,PG,Action,Bill Paxton,57000000.0,95.0,40000000.0
135287,PG,Comedy,Mary-Kate Olsen,30000000.0,91.0,250000000.0
135308,R,Drama,Nicole Kidman,20000000.0,100.0,250000000.0
135373,PG-13,Drama,Reese Witherspoon,23000000.0,141.0,200000000.0
135473,NC-17,Comedy,Tracey Ullman,15000000.0,89.0,115000000.0
135481,R,Comedy,Jason Schwartzman,20000000.0,107.0,25000000.0
135497,R,Comedy,Jeff Bridges,7500000.0,111.0,100000000.0
135506,PG-13,Comedy,Bruce Willis,40000000.0,98.0,250000000.0
135516,PG-13,Comedy,Ben Stiller,40000000.0,99.0,200000000.0
135619,R,Comedy,Jude Law,60000000.0,103.0,45000000.0
135638,PG,Comedy,Jon Voight,20000000.0,88.0,55000000.0
135899,PG-13,Comedy,Cedric the Entertainer,12000000.0,97.0,25000000.0
135994,R,Action,Val Kilmer,19250000.0,106.0,25000000.0
136008,PG,Animation,Judi Dench,110000000.0,76.0,45000000.0
136067,PG,Comedy,Tim Allen,60000000.0,99.0,100000000.0
136076,PG-13,Comedy,Kate Bosworth,22000000.0,95.0,24000000.0
136084,R,Action,Konstantin Khabenskiy,4200000.0,114.0,
136187,R,Drama,Al Pacino,30000000.0,131.0,120000000.0
136254,PG-13,Action,Joaquin Phoenix,55000000.0,115.0,50000000.0
136299,PG-13,Drama,Omarion,8000000.0,95.0,8000000.0
136323,PG-13,Biography,Kevin Spacey,23000000.0,118.0,100000000.0
136352,R,Comedy,Ray Romano,6500000.0,91.0,200000000.0
136535,PG-13,Comedy,Owen Wilson,50000000.0,88.0,70000000.0
136559,PG-13,Comedy,Brittany Murphy,35000000.0,107.0,10000000.0
136571,PG-13,Comedy,Pierce Brosnan,32000000.0,90.0,200000000.0
136753,R,Crime,Catalina Sandino Moreno,3000000.0,101.0,
136760,R,Crime,Imelda Staunton,11000000.0,125.0,10000000.0
136807,R,Biography,Paul Kaye,2000000.0,90.0,
136815,PG,Action,Kristen Stewart,12000000.0,91.0,70000000.0
136834,R,Action,Jang Dong-Gun,12800000.0,140.0,15000000.0
136860,R,Comedy,Anthony Mackie,8000000.0,138.0,8000000.0
136931,PG-13,Comedy,Gene Hackman,30000000.0,110.0,80000000.0
136950,G,Animation,John Ritter,70000.0,74.0,20000000.0
136993,PG-13,Adventure,Daniel Radcliffe,150000000.0,157.0,110000000.0
137011,R,Comedy,Steve Carell,26000000.0,116.0,80000000.0
137019,PG-13,Drama,Ziyi Zhang,85000000.0,145.0,
137029,PG,Drama,Keira Knightley,28000000.0,129.0,80000000.0
137039,PG-13,Action,Christian Bale,150000000.0,140.0,120000000.0
137072,R,Drama,Jake Gyllenhaal,14000000.0,134.0,80000000.0
137089,R,Crime,Mickey Rourke,40000000.0,124.0,10000000.0
137107,PG,Adventure,Johnny Depp,150000000.0,115.0,150000000.0
137126,R,Action,Hugo Weaving,54000000.0,132.0,25000000.0
137136,PG,Adventure,Tilda Swinton,180000000.0,143.0,10000000.0
137146,R,Comedy,Owen Wilson,40000000.0,119.0,70000000.0
137156,PG-13,Adventure,Tom Cruise,132000000.0,116.0,600000000.0
137209,R,Action,Orlando Bloom,130000000.0,144.0,40000000.0
137217,R,Action,Keanu Reeves,100000000.0,121.0,360000000.0
137237,PG-13,Action,Hayden Christensen,113000000.0,140.0,12000000.0
137255,PG-13,Action,Naomi Watts,207000000.0,187.0,30000000.0
137296,PG,Adventure,Martin Freeman,50000000.0,109.0,20000000.0
137306,PG-13,Action,Ioan Gruffudd,100000000.0,106.0,5000000.0
137418,PG-13,Action,Nathan Fillion,39000000.0,119.0,18000000.0
137546,PG-13,Action,Brad Pitt,110000000.0,120.0,300000000.0
137577,R,Comedy,Ryan Reynolds,3000000.0,94.0,150000000.0
137587,R,Drama,Scarlett Johansson,15000000.0,124.0,165000000.0
137606,R,Horror,Jay Hernandez,4800000.0,94.0,4000000.0
137635,PG,Adventure,Kurt Russell,35000000.0,100.0,100000000.0
137730,R,Action,Ethan Hawke,30000000.0,109.0,55000000.0
137746,PG,Animation,Chris Rock,75000000.0,86.0,60000000.0
137776,R,Drama,Patrick Wilson,950000.0,104.0,7000000.0
137826,PG,Comedy,Amber Tamblyn,25000000.0,119.0,3000000.0
137836,PG-13,Comedy,Adam Sandler,82000000.0,113.0,420000000.0
137853,PG-13,Thriller,Rachel McAdams,26000000.0,85.0,16000000.0
137873,R,Horror,Chad Michael Murray,40000000.0,113.0,12000000.0
137891,R,Action,Mark Wahlberg,45000000.0,109.0,300000000.0
137899,PG-13,Comedy,Seann William Scott,50000000.0,104.0,25000000.0
137918,PG-13,Crime,Nicole Kidman,80000000.0,128.0,250000000.0
137981,PG-13,Biography,Joaquin Phoenix,28000000.0,136.0,50000000.0
137991,PG-13,Biography,Heath Ledger,25000000.0,107.0,16000000.0
137999,R,Action,Eric Bana,70000000.0,164.0,45000000.0
138009,R,Comedy,Robert Downey Jr.,15000000.0,103.0,
138030,R,Drama,Ralph Fiennes,25000000.0,129.0,30000000.0
138038,PG,Action,Vin Diesel,56000000.0,95.0,225000000.0
138048,R,Drama,Viggo Mortensen,32000000.0,96.0,40000000.0
138059,R,Horror,Sid Haig,7000000.0,107.0,1500000.0
138068,PG-13,Comedy,Will Smith,70000000.0,118.0,350000000.0
138101,PG,Adventure,Stephanie Leonidas,4000000.0,101.0,
138109,PG-13,Drama,Taye Diggs,40000000.0,135.0,14000000.0
138132,PG,Animation,Ewan McGregor,75000000.0,91.0,25000000.0
138184,R,Action,Jake Gyllenhaal,72000000.0,125.0,80000000.0
138193,PG-13,Action,Paul Walker,50000000.0,110.0,25000000.0
138309,PG-13,Drama,Jodie Foster,55000000.0,98.0,100000000.0
138317,PG-13,Biography,Samuel L. Jackson,30000000.0,136.0,
138327,PG-13,Drama,Jennifer Connelly,30000000.0,105.0,50000000.0
138391,R,Action,Nicolas Cage,50000000.0,122.0,25000000.0
138400,PG,Action,Josh Hutcherson,65000000.0,101.0,20000000.0
138410,R,Crime,Camilla Belle,900000.0,96.0,2000000.0
138459,R,Horror,Ryan Reynolds,19000000.0,90.0,150000000.0
138479,PG-13,Comedy,John Travolta,53000000.0,118.0,250000000.0
138565,PG,Comedy,Dennis Quaid,45000000.0,88.0,30000000.0
138575,PG-13,Biography,Russell Crowe,88000000.0,144.0,100000000.0
138584,PG,Comedy,Emma Thompson,25000000.0,97.0,50000000.0
138593,PG-13,Action,Matt Damon,88000000.0,118.0,170000000.0
138601,PG,Animation,Johnny Depp,40000000.0,77.0,150000000.0
138611,R,Action,Jason Statham,32000000.0,87.0,90000000.0
138619,R,Crime,Matthew McConaughey,35000000.0,122.0,140000000.0
138666,PG-13,Biography,Colin Farrell,30000000.0,135.0,80000000.0
138740,R,Action,Joseph Gordon-Levitt,475000.0,110.0,35000000.0
138782,R,Horror,Nathan Phillips,1000000.0,99.0,
138809,PG-13,Drama,Laura Linney,19000000.0,119.0,10000000.0
138819,PG-13,Action,Jennifer Garner,43000000.0,97.0,80000000.0
138840,R,Action,Karl Urban,60000000.0,105.0,20000000.0
138868,PG,Action,Antonio Banderas,75000000.0,129.0,50000000.0
138878,PG,Adventure,Steve Martin,60000000.0,94.0,140000000.0
138888,PG-13,Action,Charlize Theron,62000000.0,93.0,160000000.0
138917,PG,Comedy,Jamie Kennedy,84000000.0,94.0,10000000.0
138925,PG-13,Comedy,Jennifer Aniston,70000000.0,97.0,300000000.0
138933,PG-13,Comedy,Nathan Lane,45000000.0,134.0,18000000.0
138984,PG,Comedy,Will Ferrell,45000000.0,95.0,160000000.0
139002,PG-13,Action,Piper Perabo,30000000.0,97.0,10000000.0
139126,R,Comedy,Bill Murray,10000000.0,106.0,180000000.0
139138,PG-13,Comedy,Jim Carrey,100000000.0,90.0,180000000.0
139158,R,Comedy,Piper Perabo,7900000.0,90.0,10000000.0
139166,PG-13,Comedy,Dermot Mulroney,18000000.0,103.0,11000000.0
139174,PG-13,Comedy,Reese Witherspoon,58000000.0,95.0,200000000.0
139198,R,Biography,Philip Seymour Hoffman,7000000.0,114.0,25000000.0
139208,PG-13,Drama,Kate Hudson,43000000.0,104.0,80000000.0
139217,R,Comedy,Owen Kline,1500000.0,81.0,
139226,R,Horror,John Leguizamo,15000000.0,93.0,25000000.0
139234,PG-13,Comedy,Orlando Bloom,45000000.0,123.0,40000000.0
139242,G,Animation,Zach Braff,150000000.0,81.0,20000000.0
139273,PG-13,Comedy,Jennifer Lopez,43000000.0,101.0,400000000.0
139282,R,Action,Keira Knightley,50000000.0,127.0,80000000.0
139350,PG-13,Horror,Naomi Watts,50000000.0,110.0,30000000.0
139390,R,Comedy,Rob Schneider,22000000.0,83.0,12000000.0
139400,R,Action,Christian Bale,2000000.0,116.0,120000000.0
139408,PG-13,Comedy,Kimberly Elise,5500000.0,116.0,2000000.0
139426,G,Adventure,Lindsay Lohan,50000000.0,101.0,800000.0
139436,G,Animation,Peter Sallis,30000000.0,85.0,10000000.0
139544,R,Drama,Adrien Brody,29000000.0,103.0,16000000.0
139593,PG-13,Comedy,Dermot Mulroney,15000000.0,90.0,11000000.0
139603,R,Comedy,Aaron Eckhart,6500000.0,92.0,16000000.0
139611,R,Drama,Robert De Niro,30000000.0,101.0,500000000.0
139969,PG-13,Comedy,Christina Ricci,38000000.0,97.0,18000000.0
140129,PG-13,Action,Sandra Bullock,45000000.0,115.0,200000000.0
140137,PG-13,Comedy,Billy Bob Thornton,35000000.0,113.0,45000000.0
140156,PG-13,Action,Ice Cube,113000000.0,101.0,160000000.0
140165,R,Drama,George Clooney,50000000.0,128.0,500000000.0
140174,R,Drama,Charlize Theron,35000000.0,126.0,160000000.0
140196,R,Crime,Clive Owen,22000000.0,108.0,30000000.0
140278,PG,Comedy,Hilary Duff,10000000.0,100.0,25000000.0
